borrower_id,income_now,credit_limit_now,balance_now,utilization_now,credit_score_now,age_now,late_streak_now,days_late_now,utilization_trend_3m,credit_score_trend_3m,is_late_trend_3m,late_count_9m,max_days_late_9m,utilization_volatility,dti_proxy,headroom,defaulted,risk_score,risk_tier,top_reasons
3790,38754.11,18316.87,4507.92,0.2461,663,61,0,0,-0.0010999999999999,5.3333333333332575,0.0,0,0,0.0045626198614392,1.3958529813547458,0.7539,0,0.03546382291246926,Low,"[{""feature"": ""utilization_volatility"", ""shap_value"": -0.9172, ""feature_value"": 0.0046}, {""feature"": ""dti_proxy"", ""shap_value"": 0.567, ""feature_value"": 1.3959}, {""feature"": ""credit_limit_now"", ""shap_value"": 0.5423, ""feature_value"": 18316.87}]"
3791,50783.13,5460.57,2131.73,0.3904,740,21,0,0,0.0242666666666666,2.0,0.0,0,0,0.0220370206193527,0.5037255481092893,0.6095999999999999,0,0.11852563387738474,Watch,"[{""feature"": ""utilization_trend_3m"", ""shap_value"": 1.2453, ""feature_value"": 0.0243}, {""feature"": ""age_now"", ""shap_value"": -0.4784, ""feature_value"": 21.0}, {""feature"": ""credit_score_now"", ""shap_value"": 0.3717, ""feature_value"": 740.0}]"
3792,49306.97,9174.39,1135.87,0.1238,737,55,0,0,0.0005333333333333,1.6666666666666288,0.0,0,0,0.0017029386365926,0.276440430159929,0.8762,0,0.02400004138751303,Low,"[{""feature"": ""age_now"", ""shap_value"": -0.8224, ""feature_value"": 55.0}, {""feature"": ""utilization_volatility"", ""shap_value"": -0.7201, ""feature_value"": 0.0017}, {""feature"": ""dti_proxy"", ""shap_value"": 0.4459, ""feature_value"": 0.2764}]"
3793,63813.26,6567.21,2615.96,0.3983,689,43,0,0,0.065,-2.333333333333257,0.0,0,0,0.0507943429702342,0.4919278531467733,0.6017,0,0.580508396101798,High,"[{""feature"": ""utilization_trend_3m"", ""shap_value"": 1.6682, ""feature_value"": 0.065}, {""feature"": ""utilization_volatility"", ""shap_value"": 1.566, ""feature_value"": 0.0508}, {""feature"": ""balance_now"", ""shap_value"": -0.3634, ""feature_value"": 2615.96}]"
3794,64228.54,8264.77,951.48,0.1151,683,32,0,0,0.0007333333333333,3.6666666666666288,0.0,0,0,0.0015036991424853,0.1777677026111256,0.8849,0,0.010638930950577014,Low,"[{""feature"": ""utilization_volatility"", ""shap_value"": -1.5097, ""feature_value"": 0.0015}, {""feature"": ""income_now"", ""shap_value"": -0.386, ""feature_value"": 64228.54}, {""feature"": ""age_now"", ""shap_value"": 0.3534, ""feature_value"": 32.0}]"
3795,50595.45,9175.96,2378.38,0.2592,504,26,0,0,0.0283666666666666,1.0,0.0,0,0,0.0234955314900514,0.5640934114279225,0.7408,0,0.11834480353570954,Watch,"[{""feature"": ""credit_score_now"", ""shap_value"": -1.2696, ""feature_value"": 504.0}, {""feature"": ""utilization_trend_3m"", ""shap_value"": 1.2358, ""feature_value"": 0.0284}, {""feature"": ""utilization_volatility"", ""shap_value"": 0.8148, ""feature_value"": 0.0235}]"
3796,39957.0,2807.59,754.67,0.2688,691,46,0,0,0.0017333333333333,2.6666666666666288,0.0,0,0,0.0041325268030319,0.2266446429231489,0.7312000000000001,0,0.0804321199944163,Low,"[{""feature"": ""dti_proxy"", ""shap_value"": 0.5344, ""feature_value"": 0.2266}, {""feature"": ""utilization_volatility"", ""shap_value"": -0.4497, ""feature_value"": 0.0041}, {""feature"": ""balance_now"", ""shap_value"": 0.3186, ""feature_value"": 754.67}]"
3797,46647.94,4709.82,1233.3,0.2619,703,23,0,0,0.0032333333333333,-3.6666666666667433,0.0,1,44,0.0036937259117469,0.3172615981797451,0.7381,0,0.0063634611418248955,Low,"[{""feature"": ""max_days_late_9m"", ""shap_value"": -0.9042, ""feature_value"": 44.0}, {""feature"": ""income_now"", ""shap_value"": 0.6048, ""feature_value"": 46647.94}, {""feature"": ""utilization_volatility"", ""shap_value"": -0.5313, ""feature_value"": 0.0037}]"
3798,33304.22,500.0,134.8,0.2696,677,48,0,0,0.0181,8.333333333333371,0.0,0,0,0.0088629064708543,0.0485704213885554,0.7303999999999999,0,0.006258492144663741,Low,"[{""feature"": ""utilization_trend_3m"", ""shap_value"": 1.9667, ""feature_value"": 0.0181}, {""feature"": ""balance_now"", ""shap_value"": -1.1113, ""feature_value"": 134.8}, {""feature"": ""utilization_volatility"", ""shap_value"": -0.7891, ""feature_value"": 0.0089}]"
3799,85238.95,11443.27,2409.08,0.2105,767,32,0,0,0.0037333333333333,0.3333333333332575,0.0,1,48,0.0040575375674306,0.3391519956068226,0.7895,0,0.0003528691154817187,Low,"[{""feature"": ""credit_score_now"", ""shap_value"": -0.8501, ""feature_value"": 767.0}, {""feature"": ""utilization_volatility"", ""shap_value"": -0.767, ""feature_value"": 0.0041}, {""feature"": ""income_now"", ""shap_value"": -0.7111, ""feature_value"": 85238.95}]"
3800,67181.62,4732.22,1027.47,0.2171,655,64,0,0,-0.0030666666666666,4.3333333333332575,0.0,0,0,0.0059879972537661,0.1835269824960707,0.7829,0,0.019996578543570412,Low,"[{""feature"": ""age_now"", ""shap_value"": -0.3649, ""feature_value"": 64.0}, {""feature"": ""utilization_volatility"", ""shap_value"": -0.2787, ""feature_value"": 0.006}, {""feature"": ""dti_proxy"", ""shap_value"": 0.2709, ""feature_value"": 0.1835}]"
3801,29221.36,6919.03,1464.63,0.2117,624,26,0,0,0.0042999999999999,5.333333333333371,0.0,0,0,0.0056756056945492,0.6014627653463922,0.7883,0,0.04096460531684939,Low,"[{""feature"": ""credit_score_now"", ""shap_value"": 0.5281, ""feature_value"": 624.0}, {""feature"": ""utilization_volatility"", ""shap_value"": -0.4814, ""feature_value"": 0.0057}, {""feature"": ""utilization_trend_3m"", ""shap_value"": -0.2597, ""feature_value"": 0.0043}]"
3802,49950.87,6662.68,2200.93,0.3303,726,57,0,0,0.0080333333333333,1.3333333333332575,0.0,0,0,0.0086326093647543,0.5287427424918741,0.6697,0,0.011836701610235326,Low,"[{""feature"": ""utilization_volatility"", ""shap_value"": -0.5707, ""feature_value"": 0.0086}, {""feature"": ""age_now"", ""shap_value"": -0.3635, ""feature_value"": 57.0}, {""feature"": ""utilization_trend_3m"", ""shap_value"": -0.3484, ""feature_value"": 0.008}]"
3803,48443.05,14003.81,5442.4,0.3886,723,23,0,0,0.0726666666666666,0.6666666666666288,0.0,1,34,0.0573883916833361,1.3481562367320414,0.6113999999999999,0,0.276823176713742,Watch,"[{""feature"": ""utilization_volatility"", ""shap_value"": 1.5965, ""feature_value"": 0.0574}, {""feature"": ""utilization_trend_3m"", ""shap_value"": 1.2684, ""feature_value"": 0.0727}, {""feature"": ""max_days_late_9m"", ""shap_value"": -0.8245, ""feature_value"": 34.0}]"
3804,79930.27,6355.75,825.39,0.1299,696,63,0,0,-0.0017,3.0,0.0,0,0,0.0023587308263367,0.1239165087083153,0.8701,0,0.038353253510059276,Low,"[{""feature"": ""balance_now"", ""shap_value"": 0.8336, ""feature_value"": 825.39}, {""feature"": ""utilization_volatility"", ""shap_value"": -0.604, ""feature_value"": 0.0024}, {""feature"": ""dti_proxy"", ""shap_value"": -0.2584, ""feature_value"": 0.1239}]"
3805,62136.2,8789.54,1086.55,0.1236,660,41,0,0,0.0009333333333333,-1.6666666666666288,0.0,0,0,0.0047352695570345,0.209839030991305,0.8764,0,0.052590567378452614,Low,"[{""feature"": ""utilization_volatility"", ""shap_value"": -0.6652, ""feature_value"": 0.0047}, {""feature"": ""balance_now"", ""shap_value"": 0.4331, ""feature_value"": 1086.55}, {""feature"": ""income_now"", ""shap_value"": -0.3085, ""feature_value"": 62136.2}]"
3806,43637.08,12711.69,4058.76,0.3193,655,36,0,0,0.0081333333333333,3.6666666666666288,0.0,0,0,0.0089270344708892,1.116140676383624,0.6807000000000001,0,0.048489471963583344,Low,"[{""feature"": ""balance_now"", ""shap_value"": 0.3279, ""feature_value"": 4058.76}, {""feature"": ""utilization_trend_3m"", ""shap_value"": -0.1917, ""feature_value"": 0.0081}, {""feature"": ""age_now"", ""shap_value"": 0.1115, ""feature_value"": 36.0}]"
3807,63471.1,6153.27,1114.91,0.1812,547,23,0,0,3.333333333332966e-05,-1.6666666666666288,0.3333333333333333,1,50,0.0017253824052784,0.2107875867516168,0.8188,0,0.005926819607831149,Low,"[{""feature"": ""utilization_volatility"", ""shap_value"": -0.7049, ""feature_value"": 0.0017}, {""feature"": ""income_now"", ""shap_value"": -0.6741, ""feature_value"": 63471.1}, {""feature"": ""max_days_late_9m"", ""shap_value"": -0.4145, ""feature_value"": 50.0}]"
3808,70569.21,5776.59,921.04,0.1594,673,50,0,0,0.0050333333333333,4.666666666666743,0.0,0,0,0.0031398425296678,0.1566190127127761,0.8406,0,0.007428116346424849,Low,"[{""feature"": ""age_now"", ""shap_value"": -0.7651, ""feature_value"": 50.0}, {""feature"": ""utilization_volatility"", ""shap_value"": -0.6137, ""feature_value"": 0.0031}, {""feature"": ""utilization_trend_3m"", ""shap_value"": -0.5426, ""feature_value"": 0.005}]"
3809,28064.49,10483.08,1805.75,0.1723,669,32,0,0,-6.666666666665932e-05,2.3333333333333712,0.0,0,0,0.0050584088407324,0.7721145116385377,0.8277,0,0.008857963920505356,Low,"[{""feature"": ""utilization_volatility"", ""shap_value"": -0.7659, ""feature_value"": 0.0051}, {""feature"": ""credit_limit_now"", ""shap_value"": -0.2878, ""feature_value"": 10483.08}, {""feature"": ""balance_now"", ""shap_value"": 0.284, ""feature_value"": 1805.75}]"
3810,56335.9,11163.63,2113.72,0.1893,711,44,0,0,0.0101333333333333,8.0,0.0,0,0,0.0067135021494828,0.4502393676962136,0.8107,0,0.015193508325306544,Low,"[{""feature"": ""credit_score_trend_3m"", ""shap_value"": -0.9576, ""feature_value"": 8.0}, {""feature"": ""credit_limit_now"", ""shap_value"": 0.404, ""feature_value"": 11163.63}, {""feature"": ""age_now"", ""shap_value"": 0.3458, ""feature_value"": 44.0}]"
3811,37276.77,8137.37,1323.56,0.1627,656,46,0,0,-0.0093666666666666,4.666666666666629,0.0,0,0,0.0095678861011429,0.4260755423521699,0.8372999999999999,0,0.0007523659518437858,Low,"[{""feature"": ""utilization_trend_3m"", ""shap_value"": -2.6061, ""feature_value"": -0.0094}, {""feature"": ""dti_proxy"", ""shap_value"": -0.4739, ""feature_value"": 0.4261}, {""feature"": ""age_now"", ""shap_value"": -0.3849, ""feature_value"": 46.0}]"
3812,42269.51,13725.14,6668.72,0.4859,722,47,0,0,0.0849666666666666,5.666666666666629,0.0,0,0,0.074288441227421,1.8932000862390312,0.5141,0,0.4457074832308281,High,"[{""feature"": ""utilization_volatility"", ""shap_value"": 2.3021, ""feature_value"": 0.0743}, {""feature"": ""utilization_trend_3m"", ""shap_value"": 1.8555, ""feature_value"": 0.085}, {""feature"": ""credit_score_now"", ""shap_value"": -0.9617, ""feature_value"": 722.0}]"
3813,16889.31,5907.4,1256.71,0.2127,679,47,0,0,0.009,-2.6666666666666288,0.0,0,0,0.0082370774212972,0.8929032618434477,0.7873,0,0.00450102929573496,Low,"[{""feature"": ""age_now"", ""shap_value"": -0.7746, ""feature_value"": 47.0}, {""feature"": ""utilization_volatility"", ""shap_value"": -0.6285, ""feature_value"": 0.0082}, {""feature"": ""income_now"", ""shap_value"": -0.5628, ""feature_value"": 16889.31}]"
3814,51068.99,2221.54,347.43,0.1564,762,29,0,0,0.0035333333333333,-2.0,0.0,0,0,0.0027708302004994,0.0816378001409533,0.8436,0,0.008093541590828125,Low,"[{""feature"": ""balance_now"", ""shap_value"": -0.5588, ""feature_value"": 347.43}, {""feature"": ""credit_limit_now"", ""shap_value"": -0.4119, ""feature_value"": 2221.54}, {""feature"": ""utilization_volatility"", ""shap_value"": -0.3976, ""feature_value"": 0.0028}]"
3815,45325.64,16698.52,6773.18,0.4056,710,29,0,0,0.0592666666666666,1.6666666666666288,0.0,0,0,0.0499441799523339,1.7932049051812955,0.5944,1,0.25863672850250274,Watch,"[{""feature"": ""utilization_volatility"", ""shap_value"": 1.7105, ""feature_value"": 0.0499}, {""feature"": ""utilization_trend_3m"", ""shap_value"": 1.4289, ""feature_value"": 0.0593}, {""feature"": ""dti_proxy"", ""shap_value"": -0.7308, ""feature_value"": 1.7932}]"
3816,48967.68,7381.95,2154.73,0.2919,670,41,0,0,0.0688,-5.0,-0.3333333333333333,2,45,0.0532553388038336,0.5280372685343384,0.7081,0,0.47263426113222756,High,"[{""feature"": ""utilization_volatility"", ""shap_value"": 1.8478, ""feature_value"": 0.0533}, {""feature"": ""utilization_trend_3m"", ""shap_value"": 1.3224, ""feature_value"": 0.0688}, {""feature"": ""credit_score_trend_3m"", ""shap_value"": 0.3983, ""feature_value"": -5.0}]"
3817,48716.18,1587.86,462.34,0.2912,650,27,0,0,-0.0038999999999999,4.3333333333332575,0.0,0,0,0.0079328081058629,0.1138857767303054,0.7088,0,0.005646548969926105,Low,"[{""feature"": ""balance_now"", ""shap_value"": -1.2305, ""feature_value"": 462.34}, {""feature"": ""dti_proxy"", ""shap_value"": -0.4647, ""feature_value"": 0.1139}, {""feature"": ""utilization_volatility"", ""shap_value"": -0.4018, ""feature_value"": 0.0079}]"
3818,39932.1,12966.23,4545.33,0.3506,620,60,0,0,0.0223999999999999,1.6666666666666288,0.0,0,0,0.0121998975405533,1.3659176447922596,0.6494,0,0.15998130206922107,Watch,"[{""feature"": ""utilization_trend_3m"", ""shap_value"": 1.5506, ""feature_value"": 0.0224}, {""feature"": ""dti_proxy"", ""shap_value"": 0.5244, ""feature_value"": 1.3659}, {""feature"": ""utilization_volatility"", ""shap_value"": -0.4215, ""feature_value"": 0.0122}]"
3819,85245.22,2654.49,480.28,0.1809,684,35,0,0,-0.0092666666666666,-7.333333333333371,0.0,0,0,0.0088942553245214,0.0676091867577875,0.8190999999999999,0,0.00014520589329932462,Low,"[{""feature"": ""utilization_trend_3m"", ""shap_value"": -2.5461, ""feature_value"": -0.0093}, {""feature"": ""balance_now"", ""shap_value"": -0.7727, ""feature_value"": 480.28}, {""feature"": ""income_now"", ""shap_value"": -0.4956, ""feature_value"": 85245.22}]"
3820,26145.58,10021.43,4933.27,0.4923,594,44,0,0,0.0776,4.3333333333332575,0.0,1,7,0.0739116664975458,2.2642159773403154,0.5077,1,0.9456007050479951,High,"[{""feature"": ""utilization_volatility"", ""shap_value"": 2.3072, ""feature_value"": 0.0739}, {""feature"": ""utilization_trend_3m"", ""shap_value"": 1.5971, ""feature_value"": 0.0776}, {""feature"": ""utilization_now"", ""shap_value"": 0.7401, ""feature_value"": 0.4923}]"
3821,77130.31,1215.48,358.2,0.2947,726,39,0,0,0.0120666666666666,6.3333333333332575,0.0,0,0,0.0080968272249759,0.0557290642204245,0.7053,0,0.016626960823111304,Low,"[{""feature"": ""credit_score_trend_3m"", ""shap_value"": -1.0092, ""feature_value"": 6.3333}, {""feature"": ""utilization_volatility"", ""shap_value"": -0.8242, ""feature_value"": 0.0081}, {""feature"": ""utilization_trend_3m"", ""shap_value"": 0.7116, ""feature_value"": 0.0121}]"
3822,46940.33,10400.63,3524.76,0.3389,560,41,0,0,0.0075666666666666,3.3333333333333712,0.0,0,0,0.0069225677638029,0.9010827147825125,0.6611,0,0.21050511288062385,Watch,"[{""feature"": ""income_now"", ""shap_value"": 0.7793, ""feature_value"": 46940.33}, {""feature"": ""age_now"", ""shap_value"": 0.6112, ""feature_value"": 41.0}, {""feature"": ""credit_score_now"", ""shap_value"": 0.5145, ""feature_value"": 560.0}]"
3823,87769.34,11139.8,4486.12,0.4027,665,39,0,0,0.0386666666666666,-0.6666666666666288,0.3333333333333333,1,33,0.032181572539438,0.6133513137120523,0.5972999999999999,1,0.9537340479343079,High,"[{""feature"": ""utilization_volatility"", ""shap_value"": 2.1891, ""feature_value"": 0.0322}, {""feature"": ""utilization_trend_3m"", ""shap_value"": 1.9863, ""feature_value"": 0.0387}, {""feature"": ""credit_limit_now"", ""shap_value"": 0.5011, ""feature_value"": 11139.8}]"
3824,57277.22,11224.59,1451.77,0.1293,621,41,0,0,-0.0061333333333333,-11.0,-0.3333333333333333,1,44,0.003976423574576,0.3041565214992997,0.8707,0,0.001266600999545238,Low,"[{""feature"": ""utilization_trend_3m"", ""shap_value"": -1.1663, ""feature_value"": -0.0061}, {""feature"": ""utilization_volatility"", ""shap_value"": -0.7182, ""feature_value"": 0.004}, {""feature"": ""max_days_late_9m"", ""shap_value"": -0.4879, ""feature_value"": 44.0}]"
3825,40477.67,8956.47,1331.07,0.1486,551,44,0,0,-0.0033666666666666,1.6666666666667425,-0.3333333333333333,1,26,0.0024717290394467,0.3946086816574347,0.8513999999999999,0,0.015584665963950532,Low,"[{""feature"": ""credit_score_now"", ""shap_value"": 1.1077, ""feature_value"": 551.0}, {""feature"": ""max_days_late_9m"", ""shap_value"": -0.9999, ""feature_value"": 26.0}, {""feature"": ""dti_proxy"", ""shap_value"": -0.6258, ""feature_value"": 0.3946}]"
3826,79278.72,2780.77,824.97,0.2967,672,31,0,0,0.0080333333333333,1.0,0.0,0,0,0.0053691505638953,0.1248713399825519,0.7033,0,0.05140359815249038,Low,"[{""feature"": ""balance_now"", ""shap_value"": 0.4355, ""feature_value"": 824.97}, {""feature"": ""credit_limit_now"", ""shap_value"": -0.3318, ""feature_value"": 2780.77}, {""feature"": ""utilization_trend_3m"", ""shap_value"": -0.2905, ""feature_value"": 0.008}]"
3827,47636.79,12905.92,7550.02,0.585,683,34,1,53,0.0971999999999999,-13.0,0.0,2,53,0.0840939174045569,1.9018964119365989,0.415,1,0.9149690087188528,High,"[{""feature"": ""utilization_trend_3m"", ""shap_value"": 2.099, ""feature_value"": 0.0972}, {""feature"": ""utilization_volatility"", ""shap_value"": 2.0976, ""feature_value"": 0.0841}, {""feature"": ""utilization_now"", ""shap_value"": 1.0037, ""feature_value"": 0.585}]"
3828,18948.71,4688.29,1504.23,0.3208,647,37,0,0,-0.0068666666666666,4.666666666666629,0.0,0,0,0.0130288142207953,0.9526115492067092,0.6792,0,0.0063500010522931465,Low,"[{""feature"": ""utilization_trend_3m"", ""shap_value"": -1.2834, ""feature_value"": -0.0069}, {""feature"": ""income_now"", ""shap_value"": -0.757, ""feature_value"": 18948.71}, {""feature"": ""utilization_volatility"", ""shap_value"": 0.301, ""feature_value"": 0.013}]"
3829,93812.3,5512.5,3675.96,0.6668,639,28,1,12,0.1481666666666666,-9.666666666666629,0.6666666666666666,2,35,0.1199443250475449,0.4702104094490538,0.3332,0,0.9355423651349267,High,"[{""feature"": ""utilization_trend_3m"", ""shap_value"": 3.4005, ""feature_value"": 0.1482}, {""feature"": ""utilization_volatility"", ""shap_value"": 2.7934, ""feature_value"": 0.1199}, {""feature"": ""utilization_now"", ""shap_value"": 1.3997, ""feature_value"": 0.6668}]"
3830,59917.3,3718.2,1298.73,0.3493,770,42,0,0,0.0352999999999999,-1.6666666666667425,0.0,0,0,0.0380856527375394,0.2601045106651792,0.6507000000000001,1,0.950585400552415,High,"[{""feature"": ""utilization_volatility"", ""shap_value"": 2.345, ""feature_value"": 0.0381}, {""feature"": ""utilization_trend_3m"", ""shap_value"": 2.3013, ""feature_value"": 0.0353}, {""feature"": ""age_now"", ""shap_value"": 0.5688, ""feature_value"": 42.0}]"
3831,59883.4,6672.09,1213.72,0.1819,638,41,0,0,0.009,-0.6666666666666288,0.0,1,20,0.0066634158740927,0.2432166509764208,0.8181,0,0.046986599473338296,Low,"[{""feature"": ""age_now"", ""shap_value"": 0.4376, ""feature_value"": 41.0}, {""feature"": ""utilization_volatility"", ""shap_value"": -0.3467, ""feature_value"": 0.0067}, {""feature"": ""credit_score_now"", ""shap_value"": 0.3446, ""feature_value"": 638.0}]"
3832,47708.16,6497.66,2466.03,0.3795,796,26,0,0,0.0575333333333333,-5.666666666666743,-0.3333333333333333,1,9,0.0444875200977133,0.620278794918032,0.6205,0,0.4644784632507247,High,"[{""feature"": ""utilization_trend_3m"", ""shap_value"": 1.8781, ""feature_value"": 0.0575}, {""feature"": ""utilization_volatility"", ""shap_value"": 1.7004, ""feature_value"": 0.0445}, {""feature"": ""credit_score_now"", ""shap_value"": -0.5459, ""feature_value"": 796.0}]"
3833,35919.66,9200.6,1895.57,0.206,646,37,0,0,0.0102666666666667,-2.6666666666667425,0.3333333333333333,1,46,0.0061355521348938,0.6332699138132365,0.794,0,0.041301445774986636,Low,"[{""feature"": ""max_days_late_9m"", ""shap_value"": -0.5298, ""feature_value"": 46.0}, {""feature"": ""utilization_volatility"", ""shap_value"": -0.3388, ""feature_value"": 0.0061}, {""feature"": ""dti_proxy"", ""shap_value"": 0.3172, ""feature_value"": 0.6333}]"
3834,32141.59,9672.48,4304.72,0.445,669,30,0,0,0.0617999999999999,-2.333333333333257,0.0,1,18,0.0496525679094243,1.6071588238389607,0.5549999999999999,0,0.5864194412879992,High,"[{""feature"": ""utilization_volatility"", ""shap_value"": 1.646, ""feature_value"": 0.0497}, {""feature"": ""utilization_trend_3m"", ""shap_value"": 1.4947, ""feature_value"": 0.0618}, {""feature"": ""dti_proxy"", ""shap_value"": -0.64, ""feature_value"": 1.6072}]"
3835,32630.98,9808.59,2377.63,0.2424,701,44,0,0,-0.0044666666666666,6.666666666666629,0.0,0,0,0.003454023418823,0.874370306668925,0.7576,0,0.0130230032031638,Low,"[{""feature"": ""credit_score_trend_3m"", ""shap_value"": -1.0752, ""feature_value"": 6.6667}, {""feature"": ""utilization_volatility"", ""shap_value"": -0.6149, ""feature_value"": 0.0035}, {""feature"": ""age_now"", ""shap_value"": 0.5276, ""feature_value"": 44.0}]"
3836,35264.16,7280.87,799.99,0.1099,796,43,0,0,0.0013666666666666,-1.0,0.0,0,0,0.0011872002545672,0.2722276667509808,0.8901,0,0.007147523587320678,Low,"[{""feature"": ""utilization_volatility"", ""shap_value"": -1.4931, ""feature_value"": 0.0012}, {""feature"": ""credit_score_now"", ""shap_value"": -0.5925, ""feature_value"": 796.0}, {""feature"": ""dti_proxy"", ""shap_value"": 0.312, ""feature_value"": 0.2722}]"
3837,34025.36,7235.11,1937.81,0.2678,690,45,0,0,-0.0058,0.0,0.0,0,0,0.0053406720342834,0.6834231876400109,0.7322,0,0.02095245907286356,Low,"[{""feature"": ""utilization_trend_3m"", ""shap_value"": -0.9484, ""feature_value"": -0.0058}, {""feature"": ""utilization_volatility"", ""shap_value"": -0.4728, ""feature_value"": 0.0053}, {""feature"": ""income_now"", ""shap_value"": 0.2929, ""feature_value"": 34025.36}]"
3838,68991.28,8997.48,1563.18,0.1737,679,23,0,0,-0.0142666666666666,5.0,0.0,0,0,0.0103236513781596,0.2718917520697876,0.8263,0,0.0017369172337337992,Low,"[{""feature"": ""utilization_trend_3m"", ""shap_value"": -2.8822, ""feature_value"": -0.0143}, {""feature"": ""credit_limit_now"", ""shap_value"": 0.3068, ""feature_value"": 8997.48}, {""feature"": ""utilization_volatility"", ""shap_value"": -0.165, ""feature_value"": 0.0103}]"
3839,63733.98,5436.38,1295.49,0.2383,679,51,0,0,-0.0090333333333333,2.3333333333333712,0.0,0,0,0.0057620405336226,0.2439182363485378,0.7617,0,0.000938367695089078,Low,"[{""feature"": ""utilization_trend_3m"", ""shap_value"": -2.5503, ""feature_value"": -0.009}, {""feature"": ""age_now"", ""shap_value"": -0.6636, ""feature_value"": 51.0}, {""feature"": ""utilization_volatility"", ""shap_value"": -0.4931, ""feature_value"": 0.0058}]"
3840,67940.63,9267.57,1307.35,0.1411,712,21,2,36,0.0132333333333333,3.0,0.6666666666666666,2,36,0.0073298666048192,0.230910428667339,0.8589,0,0.1611110091285146,Watch,"[{""feature"": ""utilization_trend_3m"", ""shap_value"": 0.7413, ""feature_value"": 0.0132}, {""feature"": ""days_late_now"", ""shap_value"": 0.6738, ""feature_value"": 36.0}, {""feature"": ""utilization_volatility"", ""shap_value"": -0.5374, ""feature_value"": 0.0073}]"
3841,34008.29,7167.4,2140.42,0.2986,679,21,0,0,0.0019333333333333,9.666666666666742,0.0,1,49,0.0055695102517586,0.7552582029539534,0.7014,0,0.004917340508237019,Low,"[{""feature"": ""credit_score_trend_3m"", ""shap_value"": -0.8033, ""feature_value"": 9.6667}, {""feature"": ""utilization_volatility"", ""shap_value"": -0.4894, ""feature_value"": 0.0056}, {""feature"": ""age_now"", ""shap_value"": -0.2108, ""feature_value"": 21.0}]"
3842,31101.2,6705.17,2622.71,0.3911,753,34,0,0,0.0126999999999999,6.0,0.0,0,0,0.0141342766980761,1.0119390887765336,0.6089,0,0.08770686656870261,Low,"[{""feature"": ""utilization_trend_3m"", ""shap_value"": 0.8207, ""feature_value"": 0.0127}, {""feature"": ""utilization_now"", ""shap_value"": 0.3299, ""feature_value"": 0.3911}, {""feature"": ""credit_score_now"", ""shap_value"": 0.2888, ""feature_value"": 753.0}]"
3843,65419.5,3277.64,424.58,0.1295,624,42,0,0,0.005,-2.0,0.0,0,0,0.0034094639526536,0.0778813656335713,0.8705,0,0.002840367035922774,Low,"[{""feature"": ""balance_now"", ""shap_value"": -1.1044, ""feature_value"": 424.58}, {""feature"": ""utilization_volatility"", ""shap_value"": -0.6492, ""feature_value"": 0.0034}, {""feature"": ""credit_score_trend_3m"", ""shap_value"": 0.3783, ""feature_value"": -2.0}]"
3844,41477.53,6007.99,2107.59,0.3508,749,36,0,0,-0.0035999999999999,4.3333333333332575,0.0,1,55,0.005234368262848,0.6097537628851805,0.6492,0,0.13778737814333739,Watch,"[{""feature"": ""utilization_trend_3m"", ""shap_value"": 0.4625, ""feature_value"": -0.0036}, {""feature"": ""age_now"", ""shap_value"": 0.3288, ""feature_value"": 36.0}, {""feature"": ""max_days_late_9m"", ""shap_value"": 0.3169, ""feature_value"": 55.0}]"
3845,45477.11,2930.15,1070.2,0.3652,648,38,0,0,0.0082666666666666,-7.666666666666629,0.0,0,0,0.0115779004045542,0.2823926145837167,0.6348,0,0.039082094430792955,Low,"[{""feature"": ""credit_score_trend_3m"", ""shap_value"": -0.593, ""feature_value"": -7.6667}, {""feature"": ""balance_now"", ""shap_value"": 0.4394, ""feature_value"": 1070.2}, {""feature"": ""dti_proxy"", ""shap_value"": 0.2973, ""feature_value"": 0.2824}]"
3846,82207.16,11709.57,1760.8,0.1504,692,35,0,0,0.0044999999999999,1.6666666666666288,0.3333333333333333,1,57,0.0035234137486881,0.2570287064644448,0.8496,0,0.008987546763753206,Low,"[{""feature"": ""utilization_volatility"", ""shap_value"": -0.5558, ""feature_value"": 0.0035}, {""feature"": ""utilization_trend_3m"", ""shap_value"": -0.4966, ""feature_value"": 0.0045}, {""feature"": ""balance_now"", ""shap_value"": 0.377, ""feature_value"": 1760.8}]"
3847,42244.32,8834.59,2870.21,0.3249,697,39,0,0,-0.0046333333333333,7.0,0.0,0,0,0.0044065292464705,0.8153171832382718,0.6751,0,0.024772652594504518,Low,"[{""feature"": ""utilization_volatility"", ""shap_value"": -0.7117, ""feature_value"": 0.0044}, {""feature"": ""credit_score_trend_3m"", ""shap_value"": -0.7039, ""feature_value"": 7.0}, {""feature"": ""age_now"", ""shap_value"": 0.5391, ""feature_value"": 39.0}]"
3848,27842.9,7421.1,2042.63,0.2752,756,22,0,0,-0.0098666666666666,-6.3333333333332575,0.0,0,0,0.0130054262179719,0.8803522617771774,0.7248,0,0.003222949065976575,Low,"[{""feature"": ""utilization_trend_3m"", ""shap_value"": -2.7155, ""feature_value"": -0.0099}, {""feature"": ""utilization_volatility"", ""shap_value"": 0.561, ""feature_value"": 0.013}, {""feature"": ""age_now"", ""shap_value"": -0.4536, ""feature_value"": 22.0}]"
