borrower_id,income_now,credit_limit_now,balance_now,utilization_now,credit_score_now,age_now,late_streak_now,days_late_now,utilization_trend_3m,credit_score_trend_3m,is_late_trend_3m,late_count_9m,max_days_late_9m,utilization_volatility,dti_proxy,headroom,defaulted
3409,47461.84,1059.52,560.27,0.5288,700,25,0,0,0.08216666666666667,10.333333333333371,-0.3333333333333333,1,11,0.06001220709155761,0.1416556964142168,0.47119999999999995,0
3410,70534.38,7059.32,1191.8,0.1688,661,47,0,0,0.007266666666666671,5.333333333333371,0.0,0,0,0.0055396299515401036,0.20276069623872597,0.8311999999999999,0
3411,67720.37,4020.65,1141.55,0.2839,704,63,0,0,0.010633333333333328,1.6666666666667425,0.0,0,0,0.00741666666666664,0.2022818244727933,0.7161,0
3412,65600.26,8425.2,1828.43,0.217,767,21,0,0,0.03730000000000003,6.666666666666629,0.0,0,0,0.034259017466614215,0.334467576744153,0.783,0
3413,41591.37,3339.55,734.95,0.2201,675,23,0,0,0.008366666666666689,2.0,0.0,0,0,0.0061525288387061575,0.21204879756198017,0.7799,0
3414,106868.5,9845.62,1947.3,0.1978,810,44,0,0,-0.008033333333333337,0.6666666666667425,0.0,0,0,0.00799319154725514,0.21865750897014655,0.8022,0
3415,43837.09,1708.99,423.94,0.2481,586,49,0,0,0.0010000000000000009,4.333333333333371,0.0,0,0,0.0057338904768054295,0.11604967388591268,0.7519,0
3416,43798.0,3245.9,470.06,0.1448,731,48,0,0,0.0030666666666666897,6.666666666666629,0.0,0,0,0.004158425182686347,0.1287894424050077,0.8552,0
3417,50251.91,5362.85,1048.27,0.1955,720,39,0,0,-0.009099999999999997,4.0,0.0,0,0,0.0076027590021284135,0.25032361948025683,0.8045,0
3418,49615.22,12862.42,3338.8,0.2596,684,28,0,0,0.006366666666666743,-1.0,0.0,0,0,0.005121306256979535,0.8075263999698012,0.7404,0
3419,61324.32,11495.27,3101.66,0.2698,742,21,0,0,0.015566666666666645,0.0,0.0,0,0,0.008663348723854481,0.6069357147819457,0.7302,0
3420,68065.0,12608.4,2551.34,0.2024,667,42,0,0,0.02773333333333336,2.0,0.0,0,0,0.02269591250521654,0.44980650840523506,0.7976,0
3421,26066.12,9845.88,3252.41,0.3303,633,40,0,0,-0.008366666666666633,2.6666666666666288,0.0,0,0,0.008227393268830653,1.4973045463625712,0.6697,0
3422,23587.46,8446.73,2182.75,0.2584,652,30,0,0,0.008366666666666661,2.3333333333332575,0.0,0,0,0.007673077030182286,1.1104629318576245,0.7416,0
3423,22833.78,2459.77,845.35,0.3437,727,30,0,0,0.010533333333333339,1.0,0.0,0,0,0.01741350050966204,0.4442628419240637,0.6563,0
3424,119370.42,14648.19,4289.25,0.2928,626,32,0,0,0.003200000000000036,3.0,0.0,0,0,0.011402679996874056,0.4311872237261606,0.7072,0
3425,41615.47,10125.26,2366.66,0.2337,748,21,0,0,-0.008266666666666672,1.6666666666667425,0.0,0,0,0.005445972007925769,0.6824366033066732,0.7663,0
3426,46972.35,9193.4,3068.32,0.3338,729,50,1,37,0.00023333333333341866,1.0,0.3333333333333333,1,37,0.0064158224552880025,0.7838619952076842,0.6662,0
3427,53373.17,10707.07,2553.93,0.2385,519,43,0,0,0.001366666666666655,1.0,0.0,0,0,0.004070933553866959,0.5742053543589323,0.7615000000000001,0
3428,43030.35,4815.82,610.48,0.1268,527,26,0,0,-0.0012333333333333363,4.6666666666667425,0.0,0,0,0.004302905994790029,0.17024634933150776,0.8732,0
3429,71274.52,7192.75,1207.11,0.1678,623,21,0,0,-0.005333333333333357,3.0,0.0,0,0,0.004310194633398555,0.2032327962020818,0.8322,0
3430,33572.5,8692.93,1360.15,0.1565,601,56,0,0,-0.005899999999999989,-12.333333333333371,0.6666666666666666,2,48,0.0042333333333333355,0.4861657604934399,0.8435,0
3431,107597.72,13836.66,5128.48,0.3706,715,21,0,0,0.0013333333333332975,0.33333333333337123,0.0,1,19,0.012770963158665839,0.5719615619470045,0.6294,0
3432,83402.7,5615.34,1030.49,0.1835,569,43,0,0,-0.003133333333333349,-4.0,0.0,0,0,0.005571604596323919,0.14826714240930802,0.8165,0
3433,69333.42,4496.07,481.33,0.1071,782,50,0,0,-0.000899999999999998,2.3333333333333712,0.0,0,0,0.0024949949899749305,0.08330701123643282,0.8929,0
3434,39677.38,3495.54,642.81,0.1839,737,23,0,0,-0.013866666666666694,9.0,0.0,0,0,0.009102899415998044,0.19441102203993982,0.8161,0
3435,36503.79,5304.88,1378.12,0.2598,679,32,0,0,0.028833333333333322,-7.333333333333371,0.0,1,53,0.023046064981057216,0.4530335067828189,0.7402,0
3436,41225.37,15571.91,2020.32,0.1297,698,36,0,0,-0.0009666666666666712,5.0,0.0,0,0,0.0018731286958217975,0.5880805919496425,0.8703,1
3437,54132.1,3577.09,576.4,0.1611,636,44,0,0,0.02516666666666667,-4.0,-0.6666666666666666,2,47,0.019455147847749137,0.127776310146229,0.8389,0
3438,68827.78,2673.96,1087.46,0.4067,717,30,0,0,0.03529999999999994,5.333333333333371,0.0,0,0,0.030215434797467338,0.18959670060148445,0.5932999999999999,0
3439,30542.88,9063.83,2171.89,0.2396,734,42,0,0,-0.0004666666666666708,-10.0,0.0,0,0,0.00399106641276628,0.8533144218803277,0.7604,0
3440,47523.83,10240.22,1065.4,0.104,637,34,0,0,-0.002966666666666673,-4.0,0.0,1,57,0.002249320885166106,0.2690187216975521,0.896,0
3441,28026.89,7469.23,1420.51,0.1902,716,21,0,0,0.0031666666666666787,3.6666666666667425,0.0,0,0,0.006037590579030682,0.6082059048542856,0.8098,0
3442,28611.58,11644.79,3186.12,0.2736,706,38,0,0,0.0069666666666666766,-6.0,0.3333333333333333,1,48,0.003964775459524099,1.3362925075778578,0.7263999999999999,0
3443,58244.5,6911.72,1135.94,0.1643,635,21,0,0,0.00036666666666665404,-1.6666666666666288,-0.3333333333333333,1,49,0.004072161588149448,0.23403548828115228,0.8357,0
3444,63013.24,9456.05,1786.58,0.1889,764,51,0,0,0.0007666666666666933,-6.0,0.0,0,0,0.003511686837467786,0.34022945012694544,0.8110999999999999,0
3445,72765.22,14863.25,2603.77,0.1752,682,27,0,0,0.023366666666666674,5.3333333333332575,0.0,0,0,0.02054808047266487,0.4293980007872885,0.8248,0
3446,32317.88,6090.51,1050.02,0.1724,695,39,0,0,0.0071666666666666545,-3.0,0.0,1,20,0.004249836598165991,0.38988448485239086,0.8276,0
3447,71568.47,10068.21,4563.35,0.4532,731,60,0,0,0.0507333333333333,5.3333333333332575,-0.3333333333333333,1,35,0.0375741932714463,0.7651442037369008,0.5468,0
3448,42050.47,10012.41,2118.51,0.2116,597,22,0,0,0.0009333333333333416,7.3333333333332575,0.0,0,0,0.002529218148844508,0.6045620891453831,0.7884,0
3449,54694.49,3166.31,673.07,0.2126,650,21,0,0,0.0053666666666666585,0.0,0.0,0,0,0.005549499476929829,0.1476719135369566,0.7874,0
3450,29440.62,8240.05,4102.42,0.4979,671,42,0,0,0.06506666666666666,0.6666666666666288,0.0,1,44,0.0608249537607716,1.67214684948667,0.5021,0
3451,53786.51,500.0,64.49,0.129,581,36,0,0,0.004366666666666658,1.0,0.0,0,0,0.0027632006401594853,0.014387994309862156,0.871,0
3452,73991.85,13407.44,2033.06,0.1516,667,43,0,0,-0.008699999999999986,0.33333333333337123,0.0,0,0,0.010304381484484058,0.3297217192980489,0.8484,0
3453,104043.16,8725.81,2379.21,0.2727,676,51,0,0,-0.007533333333333281,9.333333333333371,0.0,0,0,0.005723805066950165,0.2744103504421345,0.7273000000000001,0
3454,30002.78,8690.66,2687.81,0.3093,713,42,0,0,-0.008733333333333315,1.0,0.0,0,0,0.011079485547623558,1.0750243806440507,0.6907,0
3455,50318.59,4798.17,736.56,0.1535,625,34,0,0,-0.007166666666666682,9.0,0.0,0,0,0.006006246748178097,0.17565516040676293,0.8465,0
3456,32639.92,10024.58,3441.7,0.3433,543,36,0,0,-0.00500000000000006,-11.666666666666742,-0.3333333333333333,1,27,0.004323321768167526,1.2653339831965271,0.6567000000000001,0
3457,63513.08,5118.53,1501.8,0.2934,671,39,0,0,-0.015333333333333365,-0.33333333333337123,0.0,0,0,0.010954907576059207,0.28374627709119193,0.7066,0
3458,29550.81,2246.3,857.08,0.3816,689,21,0,0,0.015099999999999947,-0.6666666666666288,-0.3333333333333333,1,18,0.0146404500537988,0.3480432514649677,0.6184000000000001,1
3459,38242.49,3595.8,722.52,0.2009,648,44,0,0,0.0008999999999999841,-8.333333333333258,0.6666666666666666,2,44,0.004637018917844131,0.22671745478077895,0.7991,0
3460,31626.37,3274.45,745.23,0.2276,665,37,0,0,0.031399999999999983,7.6666666666667425,0.0,0,0,0.0283770055581001,0.2827627703276363,0.7724,0
3461,25912.82,8171.42,3110.92,0.3807,658,21,0,0,0.04246666666666665,7.666666666666629,0.0,0,0,0.04778807673235847,1.4406398061929317,0.6193,0
3462,52488.78,1587.67,452.08,0.2847,683,21,0,0,-0.0010333333333333306,1.0,0.0,0,0,0.0034285565475867504,0.10335465977223597,0.7153,0
3463,93388.43,13099.71,2632.48,0.201,655,38,0,0,-0.0011666666666666492,4.666666666666629,0.0,0,0,0.002446482736047356,0.3382620309169011,0.7989999999999999,0
3464,81883.19,13543.87,4230.17,0.3123,795,46,0,0,0.048433333333333356,4.333333333333371,0.0,1,20,0.04192848077381292,0.6199323694223541,0.6877,1
3465,47887.39,5295.52,1711.2,0.3231,683,21,0,0,0.0008333333333332971,8.666666666666629,0.0,0,0,0.005448343275202498,0.4288059966278039,0.6769000000000001,0
3466,45170.17,9516.53,1666.29,0.1751,701,52,0,0,0.0020333333333333314,-1.0,-0.3333333333333333,2,22,0.003761353184397568,0.4426700186137878,0.8249,0
3467,29985.48,8993.19,2971.89,0.3305,753,53,0,0,0.042800000000000005,2.6666666666667425,0.0,0,0,0.029155821793330476,1.1893316360361088,0.6695,0
3468,53083.31,8339.62,2729.46,0.3273,714,36,0,0,-0.005766666666666698,2.6666666666667425,0.0,0,0,0.004495553358597802,0.6170210560079195,0.6727000000000001,0
3469,82305.38,2454.29,440.39,0.1794,634,51,0,0,-0.004233333333333367,0.0,0.0,0,0,0.005325358621205186,0.06420819634426694,0.8206,0
3470,48142.14,11134.44,2766.0,0.2484,611,32,0,0,-0.015666666666666662,4.333333333333371,0.0,0,0,0.007467094481791395,0.6894583413144182,0.7516,0
3471,64516.93,18818.92,3765.36,0.2001,849,21,0,0,-0.0016333333333333477,-0.33333333333337123,0.0,0,0,0.004534589286804259,0.7003482650460247,0.7999,0
3472,44912.59,9503.85,2177.22,0.2291,735,28,0,0,0.005100000000000021,8.666666666666629,0.0,0,0,0.005145143341054734,0.5817219624390252,0.7709,0
3473,48607.07,13922.98,5000.31,0.3591,606,55,0,0,0.07043333333333329,0.6666666666666288,0.0,0,0,0.05621525099512092,1.2344648625228065,0.6409,1
3474,30613.19,7343.47,2438.29,0.332,687,21,0,0,0.005966666666666676,-5.3333333333332575,0.3333333333333333,1,6,0.00896327383146233,0.955780171505506,0.6679999999999999,0
3475,36525.57,2915.84,1392.13,0.4774,746,28,0,0,0.07136666666666663,6.0,0.0,0,0,0.05691916295160274,0.45736616826271587,0.5226,0
3476,51638.98,10232.31,1859.54,0.1817,739,44,0,0,0.00023333333333330764,4.666666666666629,0.0,0,0,0.006583691973353564,0.4321247242841454,0.8183,0
3477,39369.04,3953.2,709.43,0.1795,713,51,0,0,-0.002799999999999997,-1.0,0.0,0,0,0.001915796904104861,0.21623996920943767,0.8205,0
3478,33277.92,4611.13,778.29,0.1688,707,24,0,0,-0.0027666666666666395,-1.6666666666667425,0.0,0,0,0.003973977856002717,0.28065095404497004,0.8311999999999999,0
3479,62089.4,5174.66,1922.73,0.3716,619,40,0,0,0.03653333333333331,2.6666666666667425,0.0,0,0,0.04056405428455098,0.37160545915310395,0.6284000000000001,1
3480,77013.71,16811.6,4249.59,0.2528,666,21,0,0,-0.015666666666666662,-5.666666666666629,0.0,0,0,0.009904390160148399,0.6621558679883637,0.7472,0
3481,37893.7,9350.32,1486.24,0.159,711,33,0,0,0.007266666666666671,-4.6666666666667425,0.0,0,0,0.004012099755046539,0.4706555441762651,0.841,0
3482,77373.07,9961.82,2375.88,0.2385,733,37,0,0,0.0038333333333333552,2.3333333333333712,0.0,0,0,0.00799749960925289,0.3684816951890137,0.7615000000000001,0
3483,74533.82,17928.79,4807.97,0.2682,778,44,0,0,-0.021633333333333338,6.6666666666667425,-0.3333333333333333,1,37,0.013943706266428754,0.7740867164826779,0.7318,0
3484,76098.41,7927.95,1725.65,0.2177,585,35,0,0,0.0012666666666666937,4.333333333333371,-0.3333333333333333,1,57,0.003641771546926028,0.27211869468408834,0.7823,0
3485,48275.69,8833.53,3176.31,0.3596,716,40,0,0,0.07330000000000003,-0.33333333333337123,0.0,1,15,0.06006036546675353,0.7895427282453236,0.6404000000000001,0
3486,36694.11,8824.73,2851.61,0.3231,622,29,0,0,0.0275333333333333,-2.6666666666667425,0.0,0,0,0.029968390755001236,0.9325562055820219,0.6769000000000001,0
3487,36684.36,9682.77,1438.88,0.1486,712,27,0,0,-0.001366666666666655,-5.6666666666667425,0.0,0,0,0.0025498910652113063,0.47067905762433504,0.8513999999999999,0
3488,46703.97,14593.86,6624.17,0.4539,636,47,0,0,0.061500000000000055,0.6666666666666288,0.0,1,47,0.042743609008963075,1.7019974957070252,0.5461,1
3489,24796.22,7042.06,1403.61,0.1993,606,48,0,0,0.0002666666666666928,8.0,0.0,0,0,0.0016006075235498723,0.679269662547306,0.8007,0
3490,82333.17,6473.64,1786.92,0.276,650,29,0,0,-0.0016666666666666496,1.0,0.0,0,0,0.003762350033925305,0.260442298005466,0.724,0
3491,63915.03,7214.52,1353.35,0.1876,654,45,0,0,0.008233333333333315,-5.3333333333332575,0.0,0,0,0.007146463771995513,0.2540904697525905,0.8124,0
3492,61680.51,6678.7,1423.79,0.2132,646,38,0,0,0.003066666666666662,-0.33333333333337123,0.0,0,0,0.003927714913845501,0.2769996551046027,0.7867999999999999,0
3493,37110.71,1246.08,415.44,0.3334,561,39,0,0,0.007433333333333292,-0.6666666666666288,0.0,0,0,0.007998402618301008,0.13433534412001216,0.6666000000000001,0
3494,33092.52,11708.14,3290.37,0.281,756,54,0,0,0.007333333333333358,-9.333333333333371,0.0,0,0,0.004594229472332049,1.1931530142062972,0.719,0
3495,55879.6,9330.87,1970.97,0.2112,662,31,0,0,0.003633333333333294,-8.333333333333371,0.0,0,0,0.005778504227835352,0.423260724753235,0.7888,0
3496,80611.73,7156.73,2398.47,0.3351,622,41,2,53,-0.002666666666666706,-8.666666666666742,0.3333333333333333,3,53,0.005795688052336837,0.3570403463083538,0.6649,0
3497,56483.54,7597.22,2587.86,0.3406,611,26,0,0,0.0040000000000000036,-5.333333333333371,-0.3333333333333333,1,44,0.003950351601791636,0.5497941523035289,0.6594,0
3498,59933.37,8028.04,2065.57,0.2573,548,31,0,0,-0.006099999999999994,-3.6666666666666288,0.0,0,0,0.0046596673701027125,0.4135732730369929,0.7427,0
3499,40817.92,8272.5,2340.57,0.2829,673,46,1,52,0.011133333333333328,7.0,0.3333333333333333,2,52,0.014047103299652603,0.6881007163457323,0.7171000000000001,0
3500,69872.73,7607.74,1599.9,0.2103,761,21,0,0,0.04076666666666667,4.0,-0.3333333333333333,1,8,0.03196323843278573,0.27476813911096337,0.7897000000000001,0
3501,53651.75,9757.53,2658.99,0.2725,658,51,0,0,0.01046666666666668,7.6666666666667425,0.0,0,0,0.007284305808456399,0.5947220732383068,0.7275,0
3502,28650.83,13729.34,6665.47,0.4855,703,51,0,0,0.10733333333333334,1.6666666666666288,0.0,0,0,0.08589779456488454,2.7917390165136275,0.5145,0
3503,49009.7,4432.14,1456.99,0.3287,716,28,0,0,-0.00933333333333336,0.0,0.0,0,0,0.007428735498798634,0.3567432568597458,0.6713,0
3504,25958.06,7413.4,2863.21,0.3862,702,47,0,0,0.018299999999999983,-0.6666666666666288,0.0,0,0,0.017285832349065517,1.3236166332968105,0.6138,0
3505,68401.47,5079.66,1490.23,0.2934,695,48,0,0,-0.009833333333333305,7.0,0.0,0,0,0.005160937683965769,0.2614382409743934,0.7066,0
3506,72193.66,11207.35,1834.67,0.1637,685,73,0,0,-0.0008999999999999841,2.0,0.0,0,0,0.006659204156654153,0.30495808075585173,0.8363,0
3507,75204.63,3084.96,850.4,0.2757,623,57,0,0,0.010000000000000009,-1.3333333333333712,0.0,1,53,0.005670856294344889,0.13569377308779623,0.7242999999999999,0
3508,65999.3,7254.62,2121.69,0.2925,693,38,0,0,-0.014433333333333354,-2.3333333333333712,0.0,0,0,0.010845275469069457,0.38576590956829554,0.7075,0
3509,33063.2,4574.7,1139.48,0.2491,735,48,0,0,-0.006199999999999983,0.6666666666666288,-0.3333333333333333,1,26,0.0038533895612967877,0.4135643251420682,0.7509,0
3510,38833.21,8998.63,1365.83,0.1518,619,57,0,0,-0.0009333333333333416,1.0,0.0,0,0,0.002071499725105253,0.42206039611289603,0.8482000000000001,0
3511,44776.86,5971.24,1369.29,0.2293,624,57,0,0,-0.0041999999999999815,-3.3333333333333712,0.0,1,37,0.0025223996511258904,0.36696365032287737,0.7706999999999999,0
3512,74267.91,8316.35,1216.79,0.1463,743,28,0,0,0.006900000000000017,4.333333333333371,0.0,0,0,0.003934074788872789,0.19660550563009963,0.8537,0
3513,80093.9,9547.53,3185.08,0.3336,743,51,0,0,0.00030000000000002247,3.0,0.0,0,0,0.011589626587791535,0.47720188421682025,0.6664,0
3514,53961.02,5823.27,1315.32,0.2259,623,34,0,0,-0.00796666666666665,-0.33333333333337123,0.0,0,0,0.008050897120473254,0.2925044781675726,0.7741,0
3515,35423.91,10275.72,2042.15,0.1987,791,48,0,0,0.007633333333333353,-7.0,0.0,0,0,0.0041148444010004,0.6917869877068499,0.8013,0
3516,73842.33,8093.81,990.93,0.1224,690,75,0,0,-0.001066666666666674,-5.3333333333332575,-0.3333333333333333,1,32,0.0014858592725348462,0.16103446353964704,0.8776,0
3517,74748.69,8621.93,1431.1,0.166,632,21,0,0,-0.002433333333333343,0.33333333333325754,-0.3333333333333333,2,29,0.004834252786108718,0.22974583229810513,0.834,0
3518,44109.86,9576.0,2295.28,0.2397,616,31,0,0,0.00470000000000001,-2.6666666666666288,0.0,0,0,0.0029850088404856975,0.6244263752482299,0.7603,0
3519,95702.8,4619.44,1522.45,0.3296,606,30,0,0,0.0007333333333333081,-0.33333333333337123,0.0,0,0,0.006697346074710816,0.19089723600259587,0.6704,0
3520,75963.32,7729.21,3417.06,0.4421,644,36,0,0,0.08079999999999998,-4.333333333333371,0.0,0,0,0.05930728829110672,0.5397963121348888,0.5579000000000001,1
3521,29092.18,20126.98,3127.87,0.1554,647,40,0,0,0.0034999999999999754,-2.0,0.0,0,0,0.002534758371127311,1.2901900092917657,0.8446,0
3522,104342.72,8694.48,1767.18,0.2033,686,55,0,0,-0.0017000000000000348,-1.0,0.0,0,0,0.0018152134860671405,0.2032356449741886,0.7967,0
3523,46364.0,2718.23,1286.17,0.4732,624,39,0,0,0.06763333333333332,0.33333333333337123,0.0,0,0,0.056062824382809844,0.33288844784758304,0.5267999999999999,0
3524,42215.33,12569.56,1218.33,0.0969,579,29,0,0,-0.0012333333333333502,3.0,0.0,0,0,0.0020899229119223013,0.34631874240576055,0.9031,0
3525,44515.52,11148.26,2551.46,0.2289,678,43,0,0,-0.0063,-5.666666666666629,0.0,1,56,0.007873390488079321,0.6877942792029942,0.7711,0
3526,56188.47,1973.14,378.73,0.1919,682,48,0,0,0.0030333333333333323,0.33333333333337123,0.0,0,0,0.005111017511220251,0.08088420985710038,0.8081,0
3527,40909.74,8590.81,2706.57,0.3151,698,41,0,0,0.006633333333333269,7.0,0.0,0,0,0.005508881717533764,0.793914602988751,0.6849000000000001,0
3528,35887.81,14137.95,3644.42,0.2578,684,21,0,0,-0.005033333333333334,-0.33333333333325754,0.0,0,0,0.006068726756449369,1.2186043111958282,0.7422,0
3529,88846.54,7551.03,1673.1,0.2216,754,37,0,0,0.0005000000000000282,5.0,0.0,0,0,0.0016748134224444148,0.2259761606618365,0.7784,0
3530,52404.1,7996.08,2551.67,0.3191,706,21,0,0,0.015833333333333366,12.666666666666629,0.0,0,0,0.011566330446602352,0.5843061896490603,0.6809000000000001,0
3531,51076.07,2285.44,676.11,0.2958,658,23,0,0,-0.0031333333333333213,3.3333333333333712,0.0,0,0,0.005890906363012211,0.1588477734894996,0.7041999999999999,0
3532,70286.47,11913.86,3793.99,0.3185,677,31,0,0,-0.009566666666666668,1.3333333333333712,0.0,0,0,0.008551461863330747,0.6477474255319271,0.6815,0
3533,48867.77,8357.64,2046.71,0.2449,731,40,0,0,0.008600000000000024,-5.333333333333371,0.0,0,0,0.0052064863391734755,0.5025913806578223,0.7551,0
3534,27200.1,6847.5,1847.45,0.2698,687,46,0,0,0.0071666666666666545,1.6666666666666288,0.0,0,0,0.008413085046521272,0.8150484737269136,0.7302,0
3535,50459.44,13588.15,2180.96,0.1605,753,56,0,0,0.005766666666666642,6.666666666666629,0.0,0,0,0.0031775689519575236,0.5186644955587304,0.8395,0
3536,32824.45,8895.55,4692.68,0.5275,719,29,0,0,0.08876666666666666,5.666666666666629,0.0,0,0,0.08120837395244411,1.7155553247476607,0.47250000000000003,0
3537,34901.08,3349.7,946.61,0.2826,719,58,0,0,-0.008533333333333393,0.33333333333337123,0.0,0,0,0.014346583023300172,0.32547187640308944,0.7174,0
3538,21601.56,3915.23,520.41,0.1329,712,34,0,0,-0.011300000000000004,5.0,0.0,0,0,0.009541022540121735,0.2890957873658592,0.8671,0
3539,56987.81,7644.71,937.16,0.1226,771,54,0,0,-0.0030000000000000027,3.6666666666666288,0.0,0,0,0.002706217121945526,0.19733904492262347,0.8774,0
3540,20204.84,5237.92,1090.2,0.2081,655,21,0,0,0.011600000000000027,-11.333333333333371,0.0,2,52,0.006960802954959864,0.6474884231812842,0.7919,0
3541,38215.85,11982.71,2432.12,0.203,622,54,0,0,-0.00250000000000003,0.6666666666666288,0.0,0,0,0.0036583618070266124,0.7636998782137674,0.7969999999999999,0
3542,25148.63,2881.74,1707.71,0.5926,574,41,0,0,0.08633333333333343,-2.6666666666666288,-0.3333333333333333,1,29,0.08053325055183383,0.8148563158399375,0.4074,1
3543,56336.53,8653.64,1818.58,0.2102,776,36,0,0,-0.004366666666666713,-3.6666666666666288,0.0,0,0,0.0038418745424597133,0.38736784099680227,0.7898000000000001,0
3544,58409.98,13368.27,5362.46,0.4011,616,44,0,0,0.02246666666666669,2.6666666666666288,0.0,0,0,0.015703263991922185,1.1016870744824727,0.5989,0
3545,84068.43,5743.95,915.93,0.1595,729,41,0,0,-0.004933333333333317,1.6666666666666288,0.0,0,0,0.0045004012166818,0.13074063591328056,0.8405,0
3546,21813.64,11715.55,3033.73,0.2589,663,36,0,0,-0.008199999999999985,-3.0,0.0,0,0,0.005101470376273866,1.6688989082048302,0.7411,0
3547,36765.6,13949.31,4280.52,0.3069,634,45,0,0,0.018366666666666698,-8.666666666666629,0.0,0,0,0.01166940444067309,1.3971277493971126,0.6931,0
3548,55485.12,19430.66,2716.95,0.1398,623,28,0,0,-0.006666666666666682,8.333333333333371,0.0,0,0,0.0038700057421720184,0.5876061905056477,0.8602,0
3549,60876.82,2398.05,1597.51,0.6662,772,34,0,0,0.14106666666666662,4.333333333333371,0.0,0,0,0.11002623550771883,0.31490015405241595,0.3338,1
3550,44899.07,6690.2,1090.62,0.163,806,21,0,0,0.0033666666666666567,-1.0,0.0,0,0,0.002905359033081995,0.29148577011733584,0.837,0
3551,38165.42,2077.01,894.89,0.4309,691,43,0,0,0.059699999999999975,-1.3333333333333712,0.0,0,0,0.04748465541625001,0.28137198533708097,0.5690999999999999,0
3552,34787.88,7661.63,1841.75,0.2404,747,21,0,0,0.0018666666666666276,7.0,0.0,0,0,0.0039092127653076675,0.6353074689339021,0.7596,0
3553,50109.35,7485.23,1374.15,0.1836,662,36,0,0,0.00019999999999997797,4.0,0.0,0,0,0.004772345102544215,0.329076310030984,0.8164,0
3554,61521.7,4915.08,583.14,0.1186,657,54,0,0,0.00029999999999998084,7.0,0.0,0,0,0.0024126978905596847,0.11374328080392902,0.8814,0
3555,31359.29,12413.06,1331.37,0.1073,703,37,0,0,0.001433333333333342,-5.666666666666629,0.3333333333333333,1,33,0.0030244834269673236,0.509464340356125,0.8927,0
3556,41174.41,9389.93,1286.34,0.137,692,47,0,0,0.01050000000000001,-2.6666666666666288,0.0,0,0,0.01003967130936068,0.37489498927856546,0.863,0
3557,58850.69,9534.16,5071.25,0.5319,703,25,1,53,0.08696666666666664,0.0,0.3333333333333333,1,53,0.07247358139349812,1.0340575443990767,0.46809999999999996,1
3558,45024.14,2102.6,427.3,0.2032,658,47,0,0,-0.007233333333333369,5.3333333333332575,0.0,0,0,0.011085024933565904,0.11388557335316951,0.7968,0
3559,79552.61,9126.46,2493.93,0.2733,634,30,0,0,0.004333333333333356,-0.33333333333337123,0.0,1,6,0.003960148706523256,0.3761933140281089,0.7267,0
3560,38030.78,10545.45,1757.52,0.1667,549,26,0,0,0.007833333333333331,-1.6666666666666288,0.0,0,0,0.005069790703547599,0.554557124343632,0.8333,0
3561,30180.09,4132.69,429.6,0.104,705,49,0,0,0.002166666666666664,0.33333333333337123,0.0,0,0,0.0019429359227725413,0.17081459988854325,0.896,0
3562,39433.4,7417.35,1441.8,0.1944,638,29,0,0,-0.013800000000000034,2.3333333333333712,0.0,0,0,0.010391703421480039,0.43875496393247704,0.8056,0
3563,141555.37,3866.99,687.06,0.1777,739,36,0,0,-0.007233333333333342,-1.0,0.0,0,0,0.00472302280795301,0.05824378120943822,0.8223,0
3564,34630.98,4758.29,906.21,0.1904,682,28,0,0,0.003433333333333344,2.3333333333333712,0.0,0,0,0.005623116968767798,0.3140113273211403,0.8096,0
3565,32061.51,10866.61,2486.82,0.2288,704,49,0,0,-0.005966666666666676,-3.3333333333333712,-0.3333333333333333,1,12,0.008098525242975477,0.9307683882895965,0.7712,0
3566,35633.72,8000.27,2156.98,0.2696,616,21,0,0,-0.0042999999999999705,0.6666666666666288,0.3333333333333333,1,45,0.011679362140117038,0.7263838855803827,0.7303999999999999,0
3567,56337.85,5286.96,1168.7,0.2211,768,44,0,0,0.0077666666666666995,7.333333333333371,0.0,0,0,0.0060365783170416906,0.24893388720039536,0.7789,0
3568,47233.62,13656.28,4428.82,0.3243,578,47,0,0,-0.007866666666666688,6.3333333333332575,0.0,0,0,0.008473701145963986,1.1251697410975054,0.6757,0
3569,45073.65,10843.31,1778.11,0.164,737,48,0,0,0.004299999999999998,3.3333333333333712,0.0,0,0,0.0021794494717703333,0.47338788836314216,0.836,0
3570,80535.53,2610.29,787.63,0.3017,734,21,0,0,0.01473333333333332,3.3333333333332575,0.0,0,0,0.008064238615296825,0.11735888493676881,0.6982999999999999,0
3571,48690.5,8640.08,3070.8,0.3554,721,41,0,0,0.05589999999999995,1.0,0.0,0,0,0.049179314757324545,0.7568129304673037,0.6446000000000001,0
3572,39667.8,9720.89,2666.86,0.2743,648,33,0,0,-0.010033333333333339,-14.666666666666629,0.0,0,0,0.009741891214976917,0.8067581259943557,0.7257,0
3573,46724.75,4094.3,1447.5,0.3535,638,21,0,0,0.012999999999999956,13.333333333333258,0.0,0,0,0.00982587287612543,0.37175158766047933,0.6465000000000001,0
3574,52950.53,5053.4,1478.7,0.2926,707,38,0,0,-0.003166666666666651,3.3333333333333712,0.0,0,0,0.0024960524389078375,0.33511279294047946,0.7074,0
3575,59039.98,13829.7,1670.52,0.1208,633,71,1,47,-0.010300000000000017,-0.33333333333337123,0.3333333333333333,1,47,0.007547350528496736,0.3395367003160495,0.8792,0
