borrower_id,month,income,credit_limit,balance,utilization,payment_amount,min_due,is_late,days_late,late_streak,credit_score,age
3537,6,34901.08,3349.7,961.45,0.287,39.3,19.23,0,0,0,716,58
3537,7,34901.08,3349.7,957.63,0.2859,25.07,19.15,0,0,0,720,58
3537,8,34901.08,3349.7,946.61,0.2826,32.26,18.93,0,0,0,719,58
3537,9,34901.08,3349.7,981.8,0.2931,48.06,19.64,0,0,0,719,58
3537,10,34901.08,3349.7,946.95,0.2827,51.17,18.94,0,0,0,718,58
3537,11,34901.08,3349.7,942.85,0.2815,27.36,18.86,0,0,0,719,58
3538,0,21601.56,3915.23,618.58,0.158,24.78,12.37,0,0,0,708,34
3538,1,21601.56,3915.23,617.61,0.1577,23.64,12.35,0,0,0,713,34
3538,2,21601.56,3915.23,604.44,0.1544,22.91,12.09,0,0,0,711,34
3538,3,21601.56,3915.23,591.49,0.1511,19.87,11.83,0,0,0,708,34
3538,4,21601.56,3915.23,576.17,0.1472,21.24,11.52,0,0,0,707,34
3538,5,21601.56,3915.23,559.16,0.1428,14.74,11.18,0,0,0,709,34
3538,6,21601.56,3915.23,546.83,0.1397,18.79,10.94,0,0,0,712,34
3538,7,21601.56,3915.23,527.18,0.1346,30.18,10.54,0,0,0,715,34
3538,8,21601.56,3915.23,520.41,0.1329,28.39,10.41,0,0,0,712,34
3538,9,21601.56,3915.23,529.76,0.1353,22.03,10.6,0,0,0,714,34
3538,10,21601.56,3915.23,518.01,0.1323,26.86,10.36,0,0,0,714,34
3538,11,21601.56,3915.23,526.36,0.1344,20.39,10.53,0,0,0,718,34
3539,0,56987.81,7644.71,906.55,0.1186,18.41,18.13,0,0,0,759,54
3539,1,56987.81,7644.71,920.06,0.1204,39.24,18.4,0,0,0,760,54
3539,2,56987.81,7644.71,936.41,0.1225,55.42,18.73,0,0,0,762,54
3539,3,56987.81,7644.71,958.98,0.1254,36.68,19.18,0,0,0,764,54
3539,4,56987.81,7644.71,971.39,0.1271,45.32,19.43,0,0,0,767,54
3539,5,56987.81,7644.71,960.96,0.1257,27.13,19.22,0,0,0,767,54
3539,6,56987.81,7644.71,951.01,0.1244,20.5,19.02,0,0,0,768,54
3539,7,56987.81,7644.71,934.45,0.1222,37.33,18.69,0,0,0,770,54
3539,8,56987.81,7644.71,937.16,0.1226,29.9,18.74,0,0,0,771,54
3539,9,56987.81,7644.71,946.33,0.1238,53.98,18.93,0,0,0,775,54
3539,10,56987.81,7644.71,942.78,0.1233,47.47,18.86,0,0,0,771,54
3539,11,56987.81,7644.71,923.88,0.1209,47.3,18.48,0,0,0,771,54
3540,0,20204.84,5237.92,1026.12,0.1959,48.2,20.52,0,0,0,666,21
3540,1,20204.84,5237.92,992.6,0.1895,41.02,19.85,0,0,0,664,21
3540,2,20204.84,5237.92,979.89,0.1871,29.91,19.6,0,0,0,667,21
3540,3,20204.84,5237.92,1008.52,0.1925,46.56,20.17,0,0,0,668,21
3540,4,20204.84,5237.92,990.16,0.189,46.75,19.8,0,0,0,671,21
3540,5,20204.84,5237.92,1018.12,0.1944,10.34,20.36,1,52,1,663,21
3540,6,20204.84,5237.92,1048.81,0.2002,28.45,20.98,0,0,0,661,21
3540,7,20204.84,5237.92,1060.27,0.2024,16.84,21.21,1,51,1,652,21
3540,8,20204.84,5237.92,1090.2,0.2081,35.57,21.8,0,0,0,655,21
3540,9,20204.84,5237.92,1057.08,0.2018,35.55,21.14,0,0,0,657,21
3540,10,20204.84,5237.92,1070.26,0.2043,48.31,21.41,0,0,0,657,21
3540,11,20204.84,5237.92,1084.62,0.2071,28.67,21.69,0,0,0,659,21
3541,0,38215.85,11982.71,2485.86,0.2075,71.89,49.72,0,0,0,620,54
3541,1,38215.85,11982.71,2478.51,0.2068,113.66,49.57,0,0,0,617,54
3541,2,38215.85,11982.71,2515.0,0.2099,130.42,50.3,0,0,0,618,54
3541,3,38215.85,11982.71,2490.3,0.2078,123.74,49.81,0,0,0,621,54
3541,4,38215.85,11982.71,2543.19,0.2122,127.32,50.86,0,0,0,619,54
3541,5,38215.85,11982.71,2574.03,0.2148,92.76,51.48,0,0,0,618,54
3541,6,38215.85,11982.71,2533.24,0.2114,74.13,50.66,0,0,0,618,54
3541,7,38215.85,11982.71,2551.1,0.2129,144.39,51.02,0,0,0,620,54
3541,8,38215.85,11982.71,2432.12,0.203,80.78,48.64,0,0,0,622,54
3541,9,38215.85,11982.71,2435.12,0.2032,81.55,48.7,0,0,0,626,54
3541,10,38215.85,11982.71,2398.32,0.2001,65.91,47.97,0,0,0,622,54
3541,11,38215.85,11982.71,2417.21,0.2017,120.39,48.34,0,0,0,626,54
3542,0,25148.63,2881.74,1036.56,0.3597,58.34,20.73,0,0,0,575,41
3542,1,25148.63,2881.74,1122.79,0.3896,31.88,22.46,0,0,0,578,41
3542,2,25148.63,2881.74,1206.14,0.4185,53.24,24.12,0,0,0,579,41
3542,3,25148.63,2881.74,1310.66,0.4548,59.89,26.21,0,0,0,581,41
3542,4,25148.63,2881.74,1382.99,0.4799,78.69,27.66,0,0,0,578,41
3542,5,25148.63,2881.74,1464.45,0.5082,16.17,29.29,1,29,1,575,41
3542,6,25148.63,2881.74,1568.8,0.5444,47.69,31.38,0,0,0,576,41
3542,7,25148.63,2881.74,1627.97,0.5649,57.27,32.56,0,0,0,576,41
3542,8,25148.63,2881.74,1707.71,0.5926,94.04,34.15,0,0,0,574,41
3542,9,25148.63,2881.74,1800.09,0.6247,63.99,36.0,0,0,0,573,41
3542,10,25148.63,2881.74,1901.59,0.6599,43.25,38.03,0,0,0,573,41
3542,11,25148.63,2881.74,2029.78,0.7044,38.55,40.6,1,39,1,567,41
3543,0,56336.53,8653.64,1749.48,0.2022,71.31,34.99,0,0,0,779,36
3543,1,56336.53,8653.64,1811.71,0.2094,54.77,36.23,0,0,0,781,36
3543,2,56336.53,8653.64,1848.06,0.2136,107.58,36.96,0,0,0,781,36
3543,3,56336.53,8653.64,1860.81,0.215,104.22,37.22,0,0,0,782,36
3543,4,56336.53,8653.64,1835.98,0.2122,86.17,36.72,0,0,0,780,36
3543,5,56336.53,8653.64,1847.07,0.2134,67.19,36.94,0,0,0,780,36
3543,6,56336.53,8653.64,1807.15,0.2088,107.3,36.14,0,0,0,778,36
3543,7,56336.53,8653.64,1803.89,0.2085,93.1,36.08,0,0,0,777,36
3543,8,56336.53,8653.64,1818.58,0.2102,68.69,36.37,0,0,0,776,36
3543,9,56336.53,8653.64,1816.01,0.2099,106.15,36.32,0,0,0,778,36
3543,10,56336.53,8653.64,1872.04,0.2163,48.09,37.44,0,0,0,783,36
3543,11,56336.53,8653.64,1839.11,0.2125,88.55,36.78,0,0,0,782,36
3544,0,58409.98,13368.27,4764.69,0.3564,221.09,95.29,0,0,0,608,44
3544,1,58409.98,13368.27,4851.6,0.3629,220.03,97.03,0,0,0,615,44
3544,2,58409.98,13368.27,4928.81,0.3687,263.6,98.58,0,0,0,613,44
3544,3,58409.98,13368.27,4906.57,0.367,261.26,98.13,0,0,0,611,44
3544,4,58409.98,13368.27,4978.89,0.3724,162.32,99.58,0,0,0,614,44
3544,5,58409.98,13368.27,5083.71,0.3803,113.37,101.67,0,0,0,614,44
3544,6,58409.98,13368.27,5183.31,0.3877,236.52,103.67,0,0,0,614,44
3544,7,58409.98,13368.27,5324.41,0.3983,139.56,106.49,0,0,0,617,44
3544,8,58409.98,13368.27,5362.46,0.4011,280.07,107.25,0,0,0,616,44
3544,9,58409.98,13368.27,5590.95,0.4182,310.83,111.82,0,0,0,614,44
3544,10,58409.98,13368.27,5560.79,0.416,199.13,111.22,0,0,0,609,44
3544,11,58409.98,13368.27,5724.2,0.4282,318.42,114.48,0,0,0,606,44
3545,0,84068.43,5743.95,954.56,0.1662,32.51,19.09,0,0,0,715,41
3545,1,84068.43,5743.95,957.36,0.1667,49.65,19.15,0,0,0,716,41
3545,2,84068.43,5743.95,954.39,0.1662,23.49,19.09,0,0,0,718,41
3545,3,84068.43,5743.95,926.21,0.1612,46.49,18.52,0,0,0,725,41
3545,4,84068.43,5743.95,943.41,0.1642,28.78,18.87,0,0,0,726,41
3545,5,84068.43,5743.95,916.95,0.1596,34.02,18.34,0,0,0,725,41
3545,6,84068.43,5743.95,890.16,0.155,50.53,17.8,0,0,0,725,41
3545,7,84068.43,5743.95,894.11,0.1557,32.74,17.88,0,0,0,727,41
3545,8,84068.43,5743.95,915.93,0.1595,49.9,18.32,0,0,0,729,41
3545,9,84068.43,5743.95,927.56,0.1615,41.1,18.55,0,0,0,725,41
3545,10,84068.43,5743.95,917.75,0.1598,37.09,18.36,0,0,0,725,41
3545,11,84068.43,5743.95,921.71,0.1605,45.91,18.43,0,0,0,727,41
3546,0,21813.64,11715.55,3181.41,0.2716,104.68,63.63,0,0,0,652,36
3546,1,21813.64,11715.55,3154.86,0.2693,125.4,63.1,0,0,0,650,36
3546,2,21813.64,11715.55,3177.84,0.2713,106.41,63.56,0,0,0,661,36
3546,3,21813.64,11715.55,3151.93,0.269,186.12,63.04,0,0,0,663,36
3546,4,21813.64,11715.55,3159.66,0.2697,116.83,63.19,0,0,0,663,36
3546,5,21813.64,11715.55,3129.88,0.2672,128.47,62.6,0,0,0,666,36
3546,6,21813.64,11715.55,3098.04,0.2644,176.37,61.96,0,0,0,661,36
3546,7,21813.64,11715.55,3022.45,0.258,106.32,60.45,0,0,0,659,36
3546,8,21813.64,11715.55,3033.73,0.2589,180.12,60.67,0,0,0,663,36
3546,9,21813.64,11715.55,2941.58,0.2511,167.58,58.83,0,0,0,656,36
3546,10,21813.64,11715.55,3014.26,0.2573,167.71,60.29,0,0,0,657,36
3546,11,21813.64,11715.55,3032.28,0.2588,107.03,60.65,0,0,0,656,36
3547,0,36765.6,13949.31,3847.96,0.2759,146.58,76.96,0,0,0,652,45
3547,1,36765.6,13949.31,3838.71,0.2752,177.31,76.77,0,0,0,647,45
3547,2,36765.6,13949.31,3831.81,0.2747,156.5,76.64,0,0,0,645,45
3547,3,36765.6,13949.31,3908.78,0.2802,118.68,78.18,0,0,0,641,45
3547,4,36765.6,13949.31,3915.41,0.2807,139.47,78.31,0,0,0,646,45
3547,5,36765.6,13949.31,3970.09,0.2846,143.91,79.4,0,0,0,645,45
3547,6,36765.6,13949.31,4113.55,0.2949,126.57,82.27,0,0,0,637,45
3547,7,36765.6,13949.31,4168.35,0.2988,110.74,83.37,0,0,0,635,45
3547,8,36765.6,13949.31,4280.52,0.3069,175.02,85.61,0,0,0,634,45
3547,9,36765.6,13949.31,4310.41,0.309,170.54,86.21,0,0,0,641,45
3547,10,36765.6,13949.31,4240.53,0.304,167.34,84.81,0,0,0,641,45
3547,11,36765.6,13949.31,4316.12,0.3094,187.9,86.32,0,0,0,640,45
3548,0,55485.12,19430.66,2852.91,0.1468,123.78,57.06,0,0,0,611,28
3548,1,55485.12,19430.66,2863.38,0.1474,69.84,57.27,0,0,0,614,28
3548,2,55485.12,19430.66,2831.8,0.1457,66.58,56.64,0,0,0,610,28
3548,3,55485.12,19430.66,2818.67,0.1451,151.3,56.37,0,0,0,613,28
3548,4,55485.12,19430.66,2851.67,0.1468,70.98,57.03,0,0,0,614,28
3548,5,55485.12,19430.66,2793.98,0.1438,143.88,55.88,0,0,0,617,28
3548,6,55485.12,19430.66,2683.68,0.1381,137.88,53.67,0,0,0,624,28
3548,7,55485.12,19430.66,2677.56,0.1378,151.71,53.55,0,0,0,622,28
3548,8,55485.12,19430.66,2716.95,0.1398,89.67,54.34,0,0,0,623,28
3548,9,55485.12,19430.66,2721.4,0.1401,138.65,54.43,0,0,0,626,28
3548,10,55485.12,19430.66,2809.42,0.1446,161.64,56.19,0,0,0,630,28
3548,11,55485.12,19430.66,2798.92,0.144,106.68,55.98,0,0,0,631,28
3549,0,60876.82,2398.05,817.98,0.3411,42.34,16.36,0,0,0,772,34
3549,1,60876.82,2398.05,888.74,0.3706,38.38,17.77,0,0,0,772,34
3549,2,60876.82,2398.05,956.29,0.3988,27.36,19.13,0,0,0,770,34
3549,3,60876.82,2398.05,1045.26,0.4359,38.42,20.91,0,0,0,769,34
3549,4,60876.82,2398.05,1096.18,0.4571,26.38,21.92,0,0,0,767,34
3549,5,60876.82,2398.05,1219.08,0.5084,32.66,24.38,0,0,0,770,34
3549,6,60876.82,2398.05,1325.55,0.5528,62.3,26.51,0,0,0,774,34
3549,7,60876.82,2398.05,1452.33,0.6056,43.67,29.05,0,0,0,773,34
3549,8,60876.82,2398.05,1597.51,0.6662,79.08,31.95,0,0,0,772,34
3549,9,60876.82,2398.05,1719.38,0.717,17.57,34.39,1,38,1,765,34
3549,10,60876.82,2398.05,1876.34,0.7824,69.05,37.53,0,0,0,762,34
3549,11,60876.82,2398.05,2033.31,0.8479,107.79,40.67,0,0,0,763,34
3550,0,44899.07,6690.2,1023.94,0.1531,36.51,20.48,0,0,0,821,21
3550,1,44899.07,6690.2,1034.11,0.1546,61.1,20.68,0,0,0,815,21
3550,2,44899.07,6690.2,1062.43,0.1588,51.39,21.25,0,0,0,812,21
3550,3,44899.07,6690.2,1051.8,0.1572,25.9,21.04,0,0,0,809,21
3550,4,44899.07,6690.2,1045.67,0.1563,32.55,20.91,0,0,0,808,21
3550,5,44899.07,6690.2,1056.39,0.1579,31.1,21.13,0,0,0,805,21
3550,6,44899.07,6690.2,1068.6,0.1597,25.19,21.37,0,0,0,807,21
3550,7,44899.07,6690.2,1062.67,0.1588,49.5,21.25,0,0,0,806,21
3550,8,44899.07,6690.2,1090.62,0.163,28.14,21.81,0,0,0,806,21
3550,9,44899.07,6690.2,1086.13,0.1623,51.63,21.72,0,0,0,805,21
3550,10,44899.07,6690.2,1054.95,0.1577,54.87,21.1,0,0,0,803,21
3550,11,44899.07,6690.2,1051.13,0.1571,43.5,21.02,0,0,0,807,21
3551,0,38165.42,2077.01,605.87,0.2917,33.19,12.12,0,0,0,685,43
3551,1,38165.42,2077.01,639.45,0.3079,15.23,12.79,0,0,0,685,43
3551,2,38165.42,2077.01,664.07,0.3197,15.87,13.28,0,0,0,688,43
3551,3,38165.42,2077.01,679.11,0.327,27.13,13.58,0,0,0,695,43
3551,4,38165.42,2077.01,720.12,0.3467,41.38,14.4,0,0,0,693,43
3551,5,38165.42,2077.01,770.62,0.371,18.6,15.41,0,0,0,692,43
3551,6,38165.42,2077.01,799.42,0.3849,25.83,15.99,0,0,0,690,43
3551,7,38165.42,2077.01,847.44,0.408,37.95,16.95,0,0,0,695,43
3551,8,38165.42,2077.01,894.89,0.4309,37.58,17.9,0,0,0,691,43
3551,9,38165.42,2077.01,931.05,0.4483,52.53,18.62,0,0,0,688,43
3551,10,38165.42,2077.01,979.83,0.4718,55.54,19.6,0,0,0,692,43
3551,11,38165.42,2077.01,1023.48,0.4928,48.58,20.47,0,0,0,694,43
3552,0,34787.88,7661.63,1882.97,0.2458,112.12,37.66,0,0,0,736,21
3552,1,34787.88,7661.63,1850.96,0.2416,74.85,37.02,0,0,0,739,21
3552,2,34787.88,7661.63,1818.92,0.2374,67.54,36.38,0,0,0,741,21
3552,3,34787.88,7661.63,1801.07,0.2351,69.39,36.02,0,0,0,739,21
3552,4,34787.88,7661.63,1788.09,0.2334,47.21,35.76,0,0,0,738,21
3552,5,34787.88,7661.63,1845.25,0.2408,102.81,36.9,0,0,0,739,21
3552,6,34787.88,7661.63,1801.35,0.2351,96.01,36.03,0,0,0,744,21
3552,7,34787.88,7661.63,1833.83,0.2394,50.68,36.68,0,0,0,746,21
3552,8,34787.88,7661.63,1841.75,0.2404,46.57,36.83,0,0,0,747,21
3552,9,34787.88,7661.63,1838.02,0.2399,62.71,36.76,0,0,0,747,21
3552,10,34787.88,7661.63,1868.01,0.2438,42.13,37.36,0,0,0,748,21
3552,11,34787.88,7661.63,1887.4,0.2463,59.12,37.75,0,0,0,746,21
3553,0,50109.35,7485.23,1439.57,0.1923,39.89,28.79,0,0,0,664,36
3553,1,50109.35,7485.23,1377.41,0.184,79.83,27.55,0,0,0,664,36
3553,2,50109.35,7485.23,1340.65,0.1791,62.06,26.81,0,0,0,660,36
3553,3,50109.35,7485.23,1351.24,0.1805,60.2,27.02,0,0,0,660,36
3553,4,50109.35,7485.23,1331.71,0.1779,34.86,26.63,0,0,0,657,36
3553,5,50109.35,7485.23,1361.45,0.1819,62.76,27.23,0,0,0,659,36
3553,6,50109.35,7485.23,1313.7,0.1755,67.87,26.27,0,0,0,662,36
3553,7,50109.35,7485.23,1360.68,0.1818,54.22,27.21,0,0,0,664,36
3553,8,50109.35,7485.23,1374.15,0.1836,30.77,27.48,0,0,0,662,36
3553,9,50109.35,7485.23,1329.47,0.1776,33.66,26.59,0,0,0,665,36
3553,10,50109.35,7485.23,1295.25,0.173,43.86,25.9,0,0,0,665,36
3553,11,50109.35,7485.23,1279.85,0.171,32.96,25.6,0,0,0,665,36
3554,0,61521.7,4915.08,575.43,0.1171,25.2,11.51,0,0,0,644,54
3554,1,61521.7,4915.08,579.89,0.118,21.12,11.6,0,0,0,642,54
3554,2,61521.7,4915.08,568.12,0.1156,13.2,11.36,0,0,0,645,54
3554,3,61521.7,4915.08,571.39,0.1163,15.94,11.43,0,0,0,646,54
3554,4,61521.7,4915.08,591.02,0.1202,12.2,11.82,0,0,0,648,54
3554,5,61521.7,4915.08,603.07,0.1227,13.91,12.06,0,0,0,647,54
3554,6,61521.7,4915.08,598.1,0.1217,16.35,11.96,0,0,0,652,54
3554,7,61521.7,4915.08,588.86,0.1198,18.86,11.78,0,0,0,653,54
3554,8,61521.7,4915.08,583.14,0.1186,18.13,11.66,0,0,0,657,54
3554,9,61521.7,4915.08,561.31,0.1142,27.17,11.23,0,0,0,662,54
3554,10,61521.7,4915.08,572.83,0.1165,21.09,11.46,0,0,0,669,54
3554,11,61521.7,4915.08,580.24,0.1181,14.11,11.6,0,0,0,666,54
3555,0,31359.29,12413.06,1417.6,0.1142,49.9,28.35,0,0,0,704,37
3555,1,31359.29,12413.06,1390.92,0.1121,43.23,27.82,0,0,0,707,37
3555,2,31359.29,12413.06,1362.22,0.1097,44.98,27.24,0,0,0,712,37
3555,3,31359.29,12413.06,1307.4,0.1053,69.58,26.15,0,0,0,712,37
3555,4,31359.29,12413.06,1309.69,0.1055,63.05,26.19,0,0,0,712,37
3555,5,31359.29,12413.06,1328.13,0.107,40.73,26.56,0,0,0,711,37
3555,6,31359.29,12413.06,1324.22,0.1067,13.94,26.48,1,33,1,708,37
3555,7,31359.29,12413.06,1342.11,0.1081,70.69,26.84,0,0,0,707,37
3555,8,31359.29,12413.06,1331.37,0.1073,46.83,26.63,0,0,0,703,37
3555,9,31359.29,12413.06,1337.26,0.1077,73.18,26.75,0,0,0,706,37
3555,10,31359.29,12413.06,1339.28,0.1079,41.9,26.79,0,0,0,705,37
3555,11,31359.29,12413.06,1308.31,0.1054,37.85,26.17,0,0,0,702,37
3556,0,41174.41,9389.93,1056.94,0.1126,23.06,21.14,0,0,0,691,47
3556,1,41174.41,9389.93,1036.48,0.1104,33.96,20.73,0,0,0,688,47
3556,2,41174.41,9389.93,1097.9,0.1169,48.98,21.96,0,0,0,691,47
3556,3,41174.41,9389.93,1141.91,0.1216,32.67,22.84,0,0,0,692,47
3556,4,41174.41,9389.93,1187.83,0.1265,39.95,23.76,0,0,0,692,47
3556,5,41174.41,9389.93,1196.86,0.1275,25.71,23.94,0,0,0,692,47
3556,6,41174.41,9389.93,1249.32,0.133,60.2,24.99,0,0,0,689,47
3556,7,41174.41,9389.93,1287.42,0.1371,26.75,25.75,0,0,0,687,47
3556,8,41174.41,9389.93,1286.34,0.137,76.45,25.73,0,0,0,692,47
3556,9,41174.41,9389.93,1318.79,0.1404,40.42,26.38,0,0,0,691,47
3556,10,41174.41,9389.93,1382.5,0.1472,73.86,27.65,0,0,0,693,47
3556,11,41174.41,9389.93,1434.5,0.1528,46.84,28.69,0,0,0,693,47
3557,0,58850.69,9534.16,3004.04,0.3151,85.29,60.08,0,0,0,698,25
3557,1,58850.69,9534.16,3231.85,0.339,160.57,64.64,0,0,0,698,25
3557,2,58850.69,9534.16,3371.0,0.3536,122.17,67.42,0,0,0,701,25
3557,3,58850.69,9534.16,3643.35,0.3821,139.68,72.87,0,0,0,703,25
3557,4,58850.69,9534.16,3873.16,0.4062,194.33,77.46,0,0,0,706,25
3557,5,58850.69,9534.16,4112.92,0.4314,161.93,82.26,0,0,0,709,25
3557,6,58850.69,9534.16,4381.59,0.4596,155.26,87.63,0,0,0,707,25
3557,7,58850.69,9534.16,4663.04,0.4891,109.2,93.26,0,0,0,708,25
3557,8,58850.69,9534.16,5071.25,0.5319,70.3,101.43,1,53,1,703,25
3557,9,58850.69,9534.16,5415.47,0.568,78.8,108.31,1,32,2,702,25
3557,10,58850.69,9534.16,5842.22,0.6128,74.7,116.84,1,15,3,695,25
3557,11,58850.69,9534.16,6046.89,0.6342,338.49,120.94,0,0,0,695,25
3558,0,45024.14,2102.6,487.55,0.2319,11.68,9.75,0,0,0,653,47
3558,1,45024.14,2102.6,477.7,0.2272,26.36,9.55,0,0,0,648,47
3558,2,45024.14,2102.6,481.15,0.2288,20.05,9.62,0,0,0,649,47
3558,3,45024.14,2102.6,456.3,0.217,24.96,9.13,0,0,0,649,47
3558,4,45024.14,2102.6,438.15,0.2084,12.29,8.76,0,0,0,650,47
3558,5,45024.14,2102.6,445.47,0.2119,18.16,8.91,0,0,0,655,47
3558,6,45024.14,2102.6,438.42,0.2085,11.35,8.77,0,0,0,658,47
3558,7,45024.14,2102.6,428.8,0.2039,16.82,8.58,0,0,0,654,47
3558,8,45024.14,2102.6,427.3,0.2032,20.3,8.55,0,0,0,658,47
3558,9,45024.14,2102.6,411.35,0.1956,10.23,8.23,0,0,0,656,47
3558,10,45024.14,2102.6,403.43,0.1919,8.33,8.07,0,0,0,653,47
3558,11,45024.14,2102.6,395.12,0.1879,13.42,7.9,0,0,0,655,47
3559,0,79552.61,9126.46,2495.02,0.2734,146.96,49.9,0,0,0,640,30
3559,1,79552.61,9126.46,2397.4,0.2627,26.61,47.95,1,6,1,631,30
3559,2,79552.61,9126.46,2418.66,0.265,136.74,48.37,0,0,0,633,30
3559,3,79552.61,9126.46,2418.03,0.2649,130.84,48.36,0,0,0,633,30
3559,4,79552.61,9126.46,2402.66,0.2633,55.7,48.05,0,0,0,640,30
3559,5,79552.61,9126.46,2431.76,0.2665,137.15,48.64,0,0,0,639,30
3559,6,79552.61,9126.46,2425.51,0.2658,104.7,48.51,0,0,0,641,30
3559,7,79552.61,9126.46,2451.79,0.2686,87.22,49.04,0,0,0,636,30
3559,8,79552.61,9126.46,2493.93,0.2733,82.2,49.88,0,0,0,634,30
3559,9,79552.61,9126.46,2463.74,0.27,71.8,49.27,0,0,0,632,30
3559,10,79552.61,9126.46,2509.85,0.275,56.03,50.2,0,0,0,635,30
3559,11,79552.61,9126.46,2509.42,0.275,63.06,50.19,0,0,0,640,30
3560,0,38030.78,10545.45,1597.19,0.1515,33.56,31.94,0,0,0,547,26
3560,1,38030.78,10545.45,1616.0,0.1532,44.48,32.32,0,0,0,550,26
3560,2,38030.78,10545.45,1647.49,0.1562,94.15,32.95,0,0,0,551,26
3560,3,38030.78,10545.45,1646.76,0.1562,86.03,32.94,0,0,0,552,26
3560,4,38030.78,10545.45,1645.03,0.156,85.66,32.9,0,0,0,548,26
3560,5,38030.78,10545.45,1658.77,0.1573,53.12,33.18,0,0,0,550,26
3560,6,38030.78,10545.45,1713.48,0.1625,43.21,34.27,0,0,0,548,26
3560,7,38030.78,10545.45,1727.22,0.1638,75.62,34.54,0,0,0,548,26
3560,8,38030.78,10545.45,1757.52,0.1667,62.55,35.15,0,0,0,549,26
3560,9,38030.78,10545.45,1734.92,0.1645,55.27,34.7,0,0,0,554,26
3560,10,38030.78,10545.45,1684.74,0.1598,98.28,33.69,0,0,0,564,26
3560,11,38030.78,10545.45,1691.89,0.1604,79.2,33.84,0,0,0,566,26
3561,0,30180.09,4132.69,442.78,0.1071,12.44,8.86,0,0,0,701,49
3561,1,30180.09,4132.69,441.94,0.1069,15.48,8.84,0,0,0,699,49
3561,2,30180.09,4132.69,427.98,0.1036,10.81,8.56,0,0,0,699,49
3561,3,30180.09,4132.69,425.31,0.1029,22.13,8.51,0,0,0,700,49
3561,4,30180.09,4132.69,419.27,0.1015,23.29,8.39,0,0,0,705,49
3561,5,30180.09,4132.69,421.42,0.102,24.08,8.43,0,0,0,704,49
3561,6,30180.09,4132.69,430.38,0.1041,18.06,8.61,0,0,0,701,49
3561,7,30180.09,4132.69,432.99,0.1048,18.82,8.66,0,0,0,704,49
3561,8,30180.09,4132.69,429.6,0.104,17.67,8.59,0,0,0,705,49
3561,9,30180.09,4132.69,430.5,0.1042,25.0,8.61,0,0,0,708,49
3561,10,30180.09,4132.69,424.75,0.1028,15.9,8.49,0,0,0,705,49
3561,11,30180.09,4132.69,440.28,0.1065,12.96,8.81,0,0,0,706,49
3562,0,39433.4,7417.35,1628.51,0.2196,75.62,32.57,0,0,0,622,29
3562,1,39433.4,7417.35,1611.63,0.2173,75.79,32.23,0,0,0,628,29
3562,2,39433.4,7417.35,1611.45,0.2173,37.97,32.23,0,0,0,631,29
3562,3,39433.4,7417.35,1605.23,0.2164,46.07,32.1,0,0,0,634,29
3562,4,39433.4,7417.35,1547.88,0.2087,53.76,30.96,0,0,0,632,29
3562,5,39433.4,7417.35,1508.15,0.2033,63.54,30.16,0,0,0,632,29
3562,6,39433.4,7417.35,1468.16,0.1979,87.2,29.36,0,0,0,633,29
3562,7,39433.4,7417.35,1443.86,0.1947,34.0,28.88,0,0,0,634,29
3562,8,39433.4,7417.35,1441.8,0.1944,65.66,28.84,0,0,0,638,29
3562,9,39433.4,7417.35,1448.96,0.1953,41.54,28.98,0,0,0,638,29
3562,10,39433.4,7417.35,1407.97,0.1898,25.25,28.16,1,7,1,629,29
3562,11,39433.4,7417.35,1451.84,0.1957,68.65,29.04,0,0,0,634,29
3563,0,141555.37,3866.99,748.73,0.1936,18.78,14.97,0,0,0,744,36
3563,1,141555.37,3866.99,733.49,0.1897,20.27,14.67,0,0,0,744,36
3563,2,141555.37,3866.99,731.87,0.1893,29.15,14.64,0,0,0,739,36
3563,3,141555.37,3866.99,725.99,0.1877,28.13,14.52,0,0,0,738,36
3563,4,141555.37,3866.99,741.32,0.1917,34.69,14.83,0,0,0,740,36
3563,5,141555.37,3866.99,733.7,0.1897,36.33,14.67,0,0,0,737,36
3563,6,141555.37,3866.99,717.16,0.1855,24.36,14.34,0,0,0,736,36
3563,7,141555.37,3866.99,712.22,0.1842,41.79,14.24,0,0,0,737,36
3563,8,141555.37,3866.99,687.06,0.1777,19.73,13.74,0,0,0,739,36
3563,9,141555.37,3866.99,693.31,0.1793,28.31,13.87,0,0,0,734,36
3563,10,141555.37,3866.99,686.18,0.1774,37.07,13.72,0,0,0,729,36
3563,11,141555.37,3866.99,669.1,0.173,33.67,13.38,0,0,0,730,36
3564,0,34630.98,4758.29,930.4,0.1955,38.78,18.61,0,0,0,683,28
3564,1,34630.98,4758.29,945.22,0.1986,50.07,18.9,0,0,0,680,28
3564,2,34630.98,4758.29,918.16,0.193,51.42,18.36,0,0,0,681,28
3564,3,34630.98,4758.29,910.88,0.1914,41.96,18.22,0,0,0,683,28
3564,4,34630.98,4758.29,863.0,0.1814,39.56,17.26,0,0,0,680,28
3564,5,34630.98,4758.29,869.36,0.1827,39.51,17.39,0,0,0,683,28
3564,6,34630.98,4758.29,894.12,0.1879,45.84,17.88,0,0,0,685,28
3564,7,34630.98,4758.29,892.1,0.1875,51.64,17.84,0,0,0,686,28
3564,8,34630.98,4758.29,906.21,0.1904,39.17,18.12,0,0,0,682,28
